host_id,neighbourhood,room_type,listings_count,availability
25080688,4,2,2,354
25093848,2,1,1,303
10221498,2,1,1,349
18191905,4,2,1,304
21965282,2,2,8,348
25102191,3,1,1,0
1473630,2,2,1,0
18254644,3,2,1,127
5418015,3,2,5,365
25107535,3,1,1,320
3568184,3,1,1,0
23439479,3,1,2,309
25103500,2,2,1,365
25112856,3,1,1,111
25111909,3,2,3,0
8288419,2,2,12,305
2119797,4,1,1,0
8288419,2,2,12,328
25114782,3,2,1,0
4205040,3,2,1,105
1181565,3,1,1,358
25122746,3,1,1,12
25128129,3,2,1,345
2286762,3,1,1,92
12417880,3,1,1,0
24975530,3,1,1,88
206261,2,1,1,352
25131292,4,3,1,363
210602,3,1,1,0
17056215,3,1,1,5
25134822,4,1,1,328
24943630,3,1,1,364
1407737,2,1,1,328
4600404,3,1,1,364
21817218,3,2,1,66
25138803,2,2,1,0
2470606,2,2,1,0
25143346,3,2,3,315
175779,2,2,1,273
1705071,4,2,1,343
13736277,2,1,1,0
765422,2,1,1,285
24982697,2,2,2,322
3339901,3,1,1,0
20383543,2,2,2,29
5906847,3,2,1,0
6575191,4,1,3,318
3806904,2,1,1,181
25116334,2,2,1,0
7694505,3,1,2,153
25157388,3,1,1,338
17928071,2,2,2,330
23583139,2,2,1,357
7920086,3,2,2,0
25161307,2,1,1,0
25163365,3,1,1,331
1849655,2,2,1,0
14813211,3,1,1,0
3417940,2,1,1,145
6438118,2,2,1,0
25168328,3,1,1,0
10901496,3,2,1,363
25168799,3,2,1,0
25168888,3,1,4,0
685355,3,1,1,61
9806310,2,2,4,0
16395067,3,2,1,294
9845403,4,2,1,0
25217501,3,1,1,0
14289427,3,2,3,243
23823950,3,1,1,258
10450922,3,2,1,0
6285979,2,1,1,24
25230336,2,1,1,0
644364,2,2,1,103
16460889,3,1,1,0
5564276,2,2,1,0
25237492,3,1,10,270
5853457,3,2,9,136
5853457,3,2,9,149
1362764,2,1,1,0
25249481,1,2,1,301
25237492,3,1,10,330
25237492,3,1,10,302
219851,3,2,2,261
25264954,3,2,1,0
24668113,3,2,2,354
25268374,2,2,1,0
25268900,2,1,1,336
25271058,3,1,1,2
25266756,3,2,1,357
10253222,3,1,1,26
25273326,2,1,1,73
6403510,2,2,1,365
24127267,3,1,1,0
25243062,3,1,1,0
25301343,2,1,1,0
25307980,2,1,1,0
25308624,2,1,1,274
9108395,2,2,1,272
17125385,2,1,1,273
25267067,2,1,1,362
25314220,3,1,1,129
236659,3,2,1,0
17011664,5,2,4,249
4422415,3,1,2,236
81335,3,1,2,275
5212493,4,1,1,328
10968147,3,1,1,365
2983012,2,1,2,349
25326314,2,1,1,143
25325793,3,1,1,265
21176715,3,1,1,0
25330413,3,2,1,0
1633246,2,2,2,328
1169314,3,2,2,0
22338025,3,1,1,0
25348275,3,2,1,0
25113533,3,1,1,362
25237492,3,1,10,274
25349571,3,2,1,48
22128466,4,2,1,357
25352529,3,1,1,320
25354204,2,2,1,187
23486143,3,1,2,66
16202821,3,2,1,0
25363769,2,1,2,325
25365628,4,1,1,0
25370215,3,2,1,0
12662459,3,1,1,0
331579,2,2,2,330
22210080,3,2,1,36
25084167,3,1,1,291
7537442,3,2,3,301
331579,2,2,2,265
23533897,2,2,7,316
16642091,4,2,2,313
3691782,2,2,1,0
25003560,3,1,1,30
13875483,2,2,1,0
25394253,3,1,1,0
17501600,3,2,1,5
25399747,2,1,1,324
25007178,3,2,2,288
25401356,3,1,1,0
5037211,2,2,2,273
25404246,3,1,1,334
22904933,3,1,3,24
25295888,2,2,1,62
6949305,2,1,2,1
6949305,2,2,2,0
13555958,2,1,1,29
7225691,3,1,2,319
25368723,2,2,1,0
8183266,3,1,1,248
25431787,4,2,1,365
22087408,3,2,6,358
2439175,2,2,1,89
22547910,2,2,6,288
25439443,3,1,2,0
22547910,2,2,6,334
25456325,3,3,1,78
4361892,2,2,2,62
15297517,3,1,1,0
25468442,2,1,1,0
25470554,3,1,1,174
519554,3,2,4,347
24374660,3,2,1,242
25473311,4,2,2,75
25476493,3,1,1,0
19291086,4,2,2,346
8942438,3,2,1,0
8849908,3,2,1,143
3834614,3,2,1,0
9467620,2,1,1,365
25494876,3,1,1,0
4078911,2,1,1,341
25412718,2,2,1,0
1556712,2,1,1,291
20665977,3,2,1,276
12259864,3,1,1,74
914838,3,1,6,365
22349001,3,1,1,98
19965673,2,2,1,0
8253604,3,2,2,148
25517905,3,2,3,330
24724626,3,1,1,316
25440202,3,1,1,310
3609766,2,1,1,317
25080688,4,2,2,363
10795846,3,2,1,24
25379501,2,2,1,358
4065638,2,1,1,58
25543902,2,1,1,63
25545729,2,2,1,0
7463662,2,1,1,332
487678,3,1,1,293
9911673,4,2,1,0
8951256,3,1,1,63
25551160,3,1,1,363
90860,2,1,2,114
23820490,3,1,1,241
4496821,2,1,1,18
18666927,2,2,1,0
2303460,3,2,1,312
25517905,3,2,3,303
2264932,3,1,1,153
9812075,3,1,1,148
764836,2,2,5,285
1649951,3,1,1,226
25581535,3,1,1,365
98976,2,1,1,0
310670,1,1,7,351
3790889,3,1,1,172
25591354,3,1,1,0
14854832,3,2,1,46
25595862,3,2,1,0
25597044,3,1,1,0
7476930,2,2,1,310
2007148,3,1,1,4
25605887,3,1,1,0
25606420,4,1,1,333
25082897,2,2,1,0
17773625,3,2,3,251
21836442,3,2,1,72
3558557,2,1,1,129
2970247,2,2,1,0
248490,2,1,2,93
7126843,4,1,1,273
2793778,4,2,2,301
212861,2,1,2,324
17568169,3,2,1,334
9271872,3,2,2,295
693815,3,2,1,0
12342828,3,2,2,364
8931248,3,1,2,284
3484016,2,1,2,276
25642715,3,2,1,0
25641892,5,1,1,305
25645531,2,2,2,273
11757212,2,1,6,323
25650932,3,2,1,0
25651173,4,2,1,333
519554,3,2,4,317
5577008,2,1,1,0
7026827,2,1,4,207
2124237,2,2,1,0
4367451,3,1,2,287
10350245,3,1,1,0
25659180,2,1,1,0
1409823,2,1,1,0
3737351,2,2,3,359
271527,3,1,1,328
4306959,2,2,2,16
2316247,3,1,1,1
7026827,2,1,4,227
12487231,3,3,1,0
25667843,3,1,1,120
1005489,2,2,2,236
1414725,2,1,1,8
25681770,5,2,2,360
25686141,4,1,1,324
2803589,2,2,1,0
25688822,3,2,1,322
4162067,2,2,1,0
4821219,2,2,2,358
23570473,2,2,2,335
25700567,4,1,1,14
24833181,2,1,3,270
3951741,4,2,7,336
5079803,3,2,1,0
17985595,3,1,1,325
25711730,2,3,1,0
25715117,4,2,1,340
25716708,3,1,1,273
25702643,3,1,1,0
25612960,3,2,1,311
12342828,3,2,2,363
10212420,3,2,1,28
25720330,3,2,1,335
25720293,3,1,1,355
1763729,2,1,1,311
23120956,4,2,1,0
4540090,2,1,1,0
25744379,4,1,1,0
769717,2,2,5,289
25745295,2,1,1,264
25747773,3,2,1,0
41398078,3,2,1,0
24620881,3,1,1,318
25749347,3,2,2,294
25749723,4,2,4,356
10995367,2,2,1,0
25748492,3,1,1,0
11672284,3,1,3,129
25757883,2,2,1,75
14355263,3,1,1,312
1735531,3,2,1,0
317718,2,1,1,88
25773982,3,1,2,343
25773982,3,2,2,352
22693737,2,1,2,328
262760,2,2,1,76
23860518,2,2,1,349
4776420,3,1,4,330
23356064,2,2,2,334
25804098,3,3,1,304
25807709,2,2,1,362
6095946,3,1,1,324
4830078,2,2,2,364
769717,2,2,5,332
25821615,2,2,1,0
25821864,4,2,1,0
25830578,2,3,42,353
25837009,4,1,1,166
9356744,2,2,1,231
7847292,3,1,1,306
825381,2,2,1,65
4072347,2,2,1,0
4350083,2,2,2,0
8834234,3,1,1,154
2598691,3,3,1,9
17384869,3,1,8,316
25376801,3,1,1,0
10207681,3,1,2,362
1387175,2,1,1,75
1315306,2,2,1,346
6935987,3,2,1,0
17984114,2,2,1,364
5349999,2,1,1,0
13648736,3,1,1,83
25870353,3,1,1,365
25873608,2,2,1,0
25880133,3,1,1,100
2677753,3,1,1,331
1462999,3,2,2,118
25749723,4,1,4,348
12276725,3,1,1,91
25894037,2,1,1,0
25895198,2,1,1,364
3878402,3,1,1,299
17638424,4,2,6,147
25910890,4,2,1,329
20589269,2,1,1,343
10207681,3,2,2,333
1770453,2,2,1,125
630519,2,1,1,0
25815971,2,1,2,289
25947734,3,2,1,364
5132658,3,1,1,45
17631246,3,2,1,0
25948029,3,1,1,0
3560446,2,1,1,0
25881276,3,1,2,205
8814258,2,2,7,359
3116461,2,1,1,314
2637874,2,2,3,358
5244243,3,1,1,0
10533936,3,1,1,355
25961456,2,2,1,0
25318403,2,1,1,59
6725559,2,1,1,335
1638471,3,1,1,157
8707742,2,2,1,0
24864671,3,3,2,365
25968714,4,2,1,350
4270482,2,1,1,329
21721684,2,1,1,291
25974544,3,1,1,0
1374869,2,1,1,344
25237492,3,1,10,288
25237492,3,1,10,288
23292448,3,1,1,271
25996489,3,1,1,28
15929586,4,2,1,330
25999700,2,2,1,274
24825981,3,2,2,34
26003882,3,2,1,0
26005487,3,1,3,365
17465490,2,1,1,0
2163758,2,2,2,350
26019828,3,2,1,0
19195540,3,2,3,238
8112314,1,2,2,169
6653825,3,1,1,345
10681432,3,1,1,334
26027833,4,2,1,0
25945780,2,1,1,0
3226,3,2,3,364
26031034,3,1,1,318
10667270,2,2,1,274
7308050,3,1,1,122
15640610,3,2,1,205
22776830,3,2,1,0
2370532,2,1,1,9
4807256,3,2,1,0
6454648,3,3,2,330
5334265,3,3,1,67
26069775,3,2,1,0
6108393,3,1,1,0
22927481,3,2,3,0
193488,3,2,2,357
6196195,2,2,1,354
23465153,3,1,1,0
26076045,3,1,1,313
93292,3,2,1,153
8293900,2,2,3,352
26076893,1,2,4,364
4050318,2,2,3,92
26076893,1,2,4,345
26083301,2,2,1,0
10975987,2,1,1,284
26079021,3,1,1,15
25237492,3,1,10,348
8873293,2,2,2,265
26100862,2,1,1,0
11757212,2,2,6,296
3586177,3,3,2,5
1035522,2,2,1,273
4186271,2,1,1,88
26117126,3,1,1,0
7635592,3,2,1,241
3074904,2,2,1,60
3989799,2,2,1,0
26124805,2,2,1,0
26110270,2,2,1,0
26127353,1,3,1,0
18335748,2,2,1,0
3737351,2,2,3,358
21299096,3,1,1,0
9018446,3,2,1,132
26136707,3,2,1,292
13501341,2,2,2,6
10428997,3,1,1,15
25963759,2,2,1,364
8813443,2,1,1,0
26162545,3,2,2,0
26162659,2,2,1,0
1445871,3,1,1,324
805590,2,1,1,283
25052740,2,2,2,242
26164700,2,2,1,0
8954264,3,2,1,315
22308249,3,1,1,290
7952814,2,2,1,91
3251247,1,1,1,365
16952597,5,2,2,363
2707468,3,1,1,320
23340108,3,1,1,0
26176627,2,2,1,0
22009468,2,2,2,211
25111909,3,2,3,0
26184062,2,2,1,107
13389173,3,1,1,0
9562999,3,1,1,339
192852,3,1,2,247
26215251,2,2,1,365
7021059,3,1,2,0
3040458,4,1,1,36
712704,3,2,1,273
26228847,2,1,1,325
10793642,2,1,1,6
12603113,2,2,2,358
25237492,3,1,10,331
21745499,3,2,2,365
2908101,3,1,1,345
63613,2,2,2,348
26251553,3,3,1,363
415446,4,1,1,312
2777412,2,2,1,51
26301893,4,2,1,11
3307004,3,2,2,0
17312709,2,1,1,0
1354796,2,1,5,365
3281545,2,2,2,173
18397027,2,1,1,273
26318463,3,1,1,19
10194688,4,1,4,322
7801481,4,2,2,128
26326122,4,2,2,347
18227787,3,1,2,277
4445749,2,1,2,26
3958798,3,1,1,298
5375600,2,1,1,67
26357157,2,1,2,216
26360956,2,1,1,0
26260328,2,2,1,0
26362901,2,1,1,316
23915201,2,2,1,343
26366219,3,1,1,0
14890247,2,2,1,348
13744047,3,1,1,248
24915685,3,1,1,0
15321576,2,2,1,0
26382036,4,1,2,129
8329975,3,1,1,0
26383630,2,1,1,4
21938150,3,2,3,359
26383567,3,1,1,287
4265630,2,1,2,55
22984995,3,1,1,210
4315516,3,2,1,309
26388413,2,1,1,331
26388856,4,1,1,332
1357042,3,1,1,346
26405093,5,2,1,365
1965783,3,1,1,0
7009387,2,3,7,225
10408424,3,1,1,0
25287380,2,1,1,312
18212433,3,2,1,342
10125456,2,1,1,269
26425904,3,1,1,352
7823268,2,2,1,341
26433326,2,1,1,0
6016276,3,2,1,42
7203997,2,1,2,350
26446036,3,2,1,0
5435807,3,1,1,0
9059339,3,2,1,313
23418347,2,1,1,226
155846,2,1,1,26
26486411,3,2,1,227
1434120,2,1,1,317
26491163,3,1,1,63
164781,2,2,2,273
26494424,2,1,1,338
26003292,2,2,1,62
26500272,2,1,1,0
53867,3,2,1,301
26506104,4,2,1,0
26515423,5,2,1,364
1917726,2,2,1,364
26529661,2,1,1,88
2086194,2,2,1,273
2317886,2,2,1,6
10136530,2,1,1,42
1192659,2,1,1,0
8118080,2,2,1,0
26558533,3,2,1,0
1315958,4,2,1,76
94433,2,2,1,363
21112602,3,1,1,0
11080224,2,1,1,279
26586864,2,2,1,328
1935529,3,1,1,9
20518366,2,2,2,0
2055698,3,1,1,0
2743965,3,2,2,365
26598737,3,1,1,0
12115582,3,1,1,274
4102302,3,2,1,0
26606802,3,1,1,346
215570,2,1,1,1
1867263,3,2,1,0
9054750,3,2,1,144
282476,2,1,1,0
1965650,4,1,1,342
26005487,3,1,3,295
1025797,3,1,2,287
26640253,3,2,1,334
26639936,2,2,1,179
1197510,2,1,1,0
26642294,3,2,1,79
3434633,2,2,1,0
9668640,2,1,1,267
24691848,2,3,2,54
26669134,3,1,1,243
26357292,2,2,1,334
22011099,2,1,1,8
115669,3,1,1,0
278731,2,1,1,0
26689336,2,1,1,0
8780729,3,1,1,103
1027417,2,1,1,0
20981412,3,1,1,180
7601931,3,1,1,74
11212664,3,1,1,287
23719409,3,3,3,142
17996924,4,2,2,121
26710027,2,2,1,328
26436212,2,2,1,0
23386756,2,2,1,0
10056371,2,2,2,325
26756453,2,2,1,0
26730772,3,1,1,243
22305520,3,1,2,236
26768009,3,1,1,0
20625635,3,2,1,362
10711342,2,1,1,0
13543762,3,2,2,350
15714652,2,2,1,272
1762555,2,2,1,25
9028193,3,1,1,343
219851,3,2,2,350
26812573,3,2,4,334
4803087,3,2,2,345
24398299,3,1,1,1
1639120,2,2,3,341
25749723,4,2,4,344
26819401,3,1,1,0
5788393,4,1,1,0
24589216,2,2,7,153
26825416,3,2,2,0
26377263,4,2,36,308
69139,2,2,1,0
1691722,3,1,1,0
26852347,3,2,1,0
3977023,2,2,2,0
21538710,2,1,1,16
26392130,2,1,2,321
610690,2,2,2,352
26856159,3,2,3,331
26856159,3,2,3,337
10677483,3,2,1,0
5546362,2,1,1,270
1002840,3,1,1,313
26825416,3,2,2,0
26867230,2,2,2,0
26869290,2,2,1,350
23909946,2,2,3,30
26877931,2,2,1,0
4500694,2,2,1,0
26736201,3,1,1,217
21632072,3,2,1,174
26900762,2,1,4,365
24052348,3,2,2,241
724817,2,2,2,177
26900762,2,1,4,361
26900762,2,2,4,364
9950801,3,1,1,251
1238879,2,1,1,0
26924376,4,1,2,75
26924932,3,1,1,318
81928,2,1,1,63
1242374,2,2,1,250
26822463,3,1,1,0
26942242,3,1,1,0
7455509,2,1,1,6
8353665,3,2,1,238
7009387,2,3,7,226
4274594,2,2,1,106
4324286,3,1,3,121
17448220,2,1,1,311
19582615,1,3,1,365
8055207,3,2,1,317
24118529,2,2,1,31
2265800,2,1,1,0
17916897,3,2,10,334
10859211,3,1,2,301
10600973,3,2,3,0
26975156,3,1,1,0
25762289,2,2,1,87
26564745,2,2,2,276
26564745,2,2,2,0
2347247,3,1,1,34
1366117,2,1,1,268
21970406,3,2,1,322
10108068,3,1,1,355
11661107,3,1,1,36
1220404,2,1,2,273
1243033,2,1,2,337
2265022,5,1,1,342
1243033,2,2,2,325
3257090,2,1,1,0
26681543,2,1,1,0
27054711,3,1,1,0
27069589,3,2,1,50
27070189,4,1,1,333
27071572,3,1,1,0
27072226,2,2,1,0
3339701,4,2,4,321
3915817,2,1,1,0
27084741,4,2,1,361
5787655,3,1,1,365
4655245,3,1,1,254
12762559,3,1,1,0
19804063,5,3,1,135
12132619,4,1,7,298
1297675,2,2,2,145
19204970,4,2,1,273
675317,2,2,1,10
4455457,3,1,1,0
27121854,3,1,1,99
27123033,3,2,1,209
1884659,2,1,2,352
3734575,3,1,1,0
21130520,2,2,2,331
956379,2,1,1,276
17124803,3,1,1,0
17204823,2,2,1,339
13278328,3,2,2,304
13278328,3,1,2,353
15015208,2,1,1,0
9423379,2,1,1,24
22547910,2,2,6,326
14496070,3,2,2,156
17129810,2,2,2,304
17129810,2,2,2,305
5102579,2,1,1,0
3114551,2,2,1,0
27181264,2,2,1,0
27181498,3,3,1,0
27052144,2,2,1,356
27187487,1,2,4,365
2195060,2,2,1,332
27208078,3,1,1,0
27212322,3,2,1,0
3605729,2,2,1,360
27223659,3,2,1,0
15826977,3,1,1,0
6592462,4,1,1,138
4285729,3,1,1,348
27238076,3,2,1,273
4534649,3,2,3,140
27053744,3,1,1,0
24628296,4,2,6,365
27242810,2,2,1,167
27252266,2,2,1,72
7551130,3,2,1,19
22547910,2,2,6,326
7389223,3,1,1,0
14684238,3,1,1,0
27234815,4,1,1,77
27263990,2,1,1,0
2313878,3,2,7,291
27265587,2,1,1,147
10031834,3,1,1,260
6155803,2,1,1,61
27277459,2,1,2,327
26732630,3,2,1,0
27284499,4,2,1,0
27285551,3,1,1,0
17379712,2,1,3,333
5310393,2,2,1,0
3096952,3,1,1,289
27242056,2,2,1,0
27291891,3,2,1,308
9147223,3,2,1,315
23314415,3,1,1,256
20114391,2,2,1,243
27314977,3,1,1,0
8858347,2,1,1,0
351938,2,1,1,90
6023360,2,2,1,0
8627814,2,1,1,0
25820576,3,2,1,0
6900870,2,2,1,0
26957808,3,1,1,194
14892286,3,1,1,2
27331689,3,2,1,334
6339750,3,1,1,344
7181834,3,1,1,0
3725459,3,2,1,0
15264295,4,2,1,301
27365008,3,2,1,274
2423067,3,1,2,23
12670053,3,1,1,0
3866196,3,1,1,0
27376622,3,3,1,345
2202858,2,1,2,0
27378293,3,2,2,288
27379417,4,2,1,355
27379984,4,2,3,334
11297009,3,2,3,331
25517227,2,1,1,2
1189622,4,2,1,79
16427090,3,1,1,81
6177121,2,1,1,0
27403103,3,1,1,0
1434215,2,1,1,353
27428908,3,2,1,0
26603840,3,1,1,153
26134830,2,1,1,304
27438945,2,2,1,0
11462251,3,2,1,0
11298242,3,1,1,26
2730883,3,2,1,365
3868692,3,2,2,40
18154463,3,1,1,0
11414889,2,1,1,5
16155254,3,1,3,303
1763862,2,1,1,297
9846230,2,1,1,0
27471054,2,2,1,0
5663328,2,2,1,0
22218694,4,1,3,365
17048480,3,1,1,51
7152267,3,2,1,0
3758890,3,2,1,273
7919871,2,2,1,365
27381217,2,1,2,2
8422738,2,2,1,364
24528234,3,2,1,0
22420999,4,2,2,364
6928000,2,1,2,277
1747467,2,2,1,0
1448674,3,1,1,0
839021,3,1,1,120
22761603,2,2,1,0
27536921,2,1,4,324
936258,2,1,1,0
27538684,3,1,1,0
11137400,2,1,2,304
16962221,2,2,1,0
7389379,2,2,1,0
8354345,2,1,1,338
4324441,3,1,1,8
27553228,2,1,1,299
3865502,2,1,1,248
22305078,3,2,2,0
18274906,2,2,2,156
27502008,3,2,1,299
588270,2,1,2,305
24720642,2,2,1,0
27573056,2,2,1,313
27591905,2,2,1,0
20133322,3,2,1,0
1884659,2,2,2,365
2622925,3,1,1,240
27600265,3,1,1,313
7363727,2,2,1,0
11576606,3,1,1,1
15336905,2,2,2,0
27418789,3,1,1,156
24323308,4,1,1,299
4989499,3,1,1,149
23991954,3,1,1,0
9965863,2,2,1,309
5074654,3,1,4,14
7877557,3,2,1,0
1670761,3,2,2,0
27662571,4,2,1,364
117949,2,2,1,132
27639983,3,1,1,137
14794302,3,2,1,332
27667007,3,1,1,295
774426,4,2,1,58
13304917,3,1,1,189
27240422,2,2,1,31
27673980,4,2,7,349
17502474,2,1,1,0
27589508,3,1,1,319
23704690,3,2,1,284
9186190,3,2,1,182
27698133,4,2,2,0
27700855,2,1,1,253
27703279,2,1,1,361
26410340,2,1,1,135
22036019,3,3,1,364
26377329,3,1,1,26
4731044,2,2,1,0
7451917,2,2,1,310
27691935,4,1,3,364
10944107,2,1,1,283
27694700,4,2,2,365
27738025,2,2,2,329
27741331,2,2,1,350
16548665,2,1,1,0
12350027,3,1,1,7
1609505,2,2,1,89
9350960,3,1,1,286
27748965,2,1,1,0
19931875,3,2,2,302
13649613,1,2,3,20
27782348,2,2,1,0
27790643,3,2,1,0
27796188,3,1,2,52
9787502,2,1,1,1
27506188,3,2,1,14
27801062,3,1,1,4
13483550,3,1,1,0
17982486,3,1,1,339
27694700,4,2,2,362
3201774,2,2,2,100
4697229,2,1,1,312
27807705,2,2,1,0
9881214,2,1,1,0
11164946,1,2,2,8
27813383,3,1,1,324
9740445,3,2,2,183
569577,2,2,1,0
3359956,3,1,1,328
12621774,4,2,2,355
1295576,2,1,1,305
27844914,2,2,1,0
20806507,2,1,1,363
1223259,3,1,1,71
20987188,2,2,1,338
26951283,2,1,1,0
1262196,3,1,1,1
27120086,3,2,2,328
2906900,2,2,2,274
10887881,2,2,1,158
6917906,3,1,1,0
322641,2,2,3,155
10306287,3,1,1,0
27868790,3,1,1,290
21934258,3,2,2,0
736197,2,1,1,0
4693468,3,2,1,317
27900301,3,3,2,27
26377263,2,2,36,93
27660118,2,1,1,343
27858248,2,2,1,0
27904986,2,1,1,253
11951664,3,1,1,194
1564111,2,1,1,14
26377263,4,2,36,336
27913191,3,2,1,358
27919611,3,2,1,0
27922078,2,2,1,91
893048,2,2,1,278
16460821,2,2,1,0
6781476,2,2,2,24
8630291,3,1,1,76
3641421,4,1,1,107
4589525,3,2,1,0
5176701,3,1,3,354
12333529,2,1,1,350
27944388,3,2,1,263
20461672,3,2,2,121
1509452,2,1,1,0
27953442,3,1,1,43
1795894,3,1,1,180
16358514,4,1,1,365
14586567,3,1,1,0
264040,3,2,1,324
27969560,4,2,1,312
8819541,3,2,3,340
1721426,2,1,1,0
22249707,2,1,1,0
786850,2,2,1,357
27698133,4,2,2,0
27530449,2,2,1,312
9209691,3,1,1,334
27994721,2,2,1,36
27998261,3,1,1,12
27159364,2,1,1,0
15152751,2,2,1,157
28005408,3,1,1,351
25064629,3,2,1,280
28013319,2,1,1,279
9737900,2,1,1,280
7896032,3,2,1,364
27974744,3,2,1,286
17062221,3,2,2,330
28024853,4,2,2,151
22189723,4,2,2,305
400240,2,2,2,361
5678260,3,1,1,298
26005487,3,1,3,243
7016520,2,1,1,210
322641,2,2,3,150
25237492,3,1,10,329
27657685,4,1,1,122
14477839,2,2,1,0
18111980,2,2,1,0
953355,2,1,1,6
5768957,2,1,1,321
19655924,2,1,1,0
11968309,2,1,1,122
28065838,2,2,1,0
28067715,2,2,1,0
28068094,4,2,1,273
27673980,4,2,7,353
6015168,3,2,1,301
21699608,2,1,3,302
25237492,3,1,10,320
7608265,3,1,1,119
27614204,4,2,1,351
1020326,2,1,1,0
28100741,3,1,1,12
28104408,2,1,1,284
17857033,3,1,1,282
28111100,3,2,1,0
14339935,2,2,6,363
23234988,4,1,4,321
3867136,2,2,2,27
28166973,2,2,1,317
3680008,4,1,1,261
28019178,3,1,1,315
23334165,3,1,3,306
28000421,2,2,2,0
1134997,3,1,1,108
17822208,3,1,1,0
5817687,3,1,1,24
23163374,2,2,1,0
10884060,2,2,1,0
3502236,4,1,1,0
5261137,3,1,2,15
21048456,2,2,1,324
28187447,2,1,2,341
3674378,2,1,1,276
4534649,3,2,3,164
6016704,3,1,1,7
28193427,2,1,1,296
3810454,3,1,1,0
19066350,3,1,1,305
16437254,2,1,3,241
3483450,2,1,4,365
25742941,2,2,1,214
7832938,3,1,1,365
28234750,2,1,1,0
21838149,2,2,1,22
13020368,3,2,1,329
28255422,3,1,1,0
28173937,3,2,1,0
7159349,2,2,1,0
28292820,3,2,2,258
17423871,2,2,1,348
11915360,2,1,2,164
2316792,3,2,1,39
1812391,3,1,1,285
9757405,4,1,1,10
28310399,3,2,2,54
1463678,2,2,2,343
4955986,3,1,1,298
4413909,2,1,1,0
28183109,2,1,1,289
25473059,4,2,1,333
29642,3,1,3,245
5649271,3,1,1,0
28363813,3,1,1,273
28306580,3,2,1,0
3999031,2,2,1,364
28372726,3,1,1,355
1340207,3,2,1,4
175413,4,2,1,0
28311959,2,1,1,0
15222368,3,3,1,88
22709931,3,2,1,0
10297692,2,1,4,319
4687722,2,2,1,0
9774134,2,2,2,304
9774134,2,1,2,0
2294656,2,2,2,294
1506972,2,1,1,159
28411613,3,1,1,283
28408183,3,2,1,44
20121732,3,2,1,0
28414787,3,1,1,163
878899,2,2,1,365
10576263,2,2,2,238
19282453,3,2,2,330
5515591,2,1,2,143
27175978,3,2,1,0
8817100,3,1,1,0
26602392,4,2,1,364
6834165,2,3,1,0
6520431,2,1,2,0
21997,2,1,1,1
28459231,2,2,1,32
11463877,2,2,1,0
28472396,3,2,1,78
59185,3,1,1,51
28477455,3,1,1,303
28483768,2,1,1,358
26377263,2,2,36,233
26377263,2,2,36,260
860636,1,2,2,351
5565749,2,2,2,143
778552,2,2,1,246
28513635,2,2,1,62
248865,3,2,2,201
141505,2,1,1,349
26790498,3,2,1,280
28524066,3,1,1,11
3252311,2,2,1,245
6050250,2,1,1,278
3702850,2,2,2,359
26080167,3,2,2,337
1572673,3,2,1,333
3398752,2,2,2,106
13232977,3,1,1,0
28557212,3,2,1,0
3702850,2,1,2,166
7226737,2,1,1,5
2263462,3,2,1,0
28564535,2,2,1,0
3857010,2,1,1,54
28573305,3,2,1,0
1098902,2,1,2,298
6145618,4,1,1,325
25881456,4,2,1,365
7580514,3,1,1,0
28584269,2,1,1,292
28577246,2,1,1,0
2410467,2,2,1,0
14339935,2,2,6,364
26786604,4,2,1,304
7033514,3,1,1,0
1244002,2,2,1,0
2353777,3,1,1,0
3191371,3,2,1,301
28624086,3,2,1,337
28629925,3,1,1,273
28629958,2,1,1,275
9862957,2,2,1,350
28631744,3,1,1,0
18392694,2,1,1,362
201390,3,1,1,0
28295671,2,3,8,336
28645131,3,1,1,8
119911,3,1,1,0
18622550,3,1,1,275
8958306,2,3,1,263
299752,3,1,1,345
6081181,3,1,1,316
28653612,3,1,1,0
1854977,3,1,1,0
28158089,4,2,2,0
23086547,3,2,1,340
20634042,3,2,2,353
9670169,3,1,2,343
23616659,3,1,1,0
8278521,3,1,1,176
28681796,3,1,1,65
3479796,2,1,1,175
23790785,2,1,1,312
28696923,3,1,1,345
3876085,3,1,1,361
28699661,2,1,1,0
17214697,3,1,1,97
4152484,2,2,3,251
26490270,2,1,1,358
28706617,3,1,1,0
28709302,2,2,2,40
257479,3,1,1,102
28709982,2,2,3,354
24715671,3,1,3,301
28711190,2,2,1,0
26812573,3,1,4,310
13953817,3,1,1,62
3416842,3,2,1,262
26377263,2,2,36,336
26377263,2,2,36,336
28722667,2,2,4,365
16862116,2,2,1,363
3424719,2,2,1,273
28745989,2,1,1,0
28752835,3,1,1,56
10014288,2,1,1,0
11369454,2,1,2,316
6289792,2,1,1,108
24140532,2,2,5,13
8540163,2,1,2,323
23725273,3,1,2,262
322697,3,2,1,136
15538490,3,1,1,0
7489153,3,1,1,359
13972159,3,1,1,1
20634042,3,2,2,329
28778783,2,1,1,362
1380497,2,1,1,334
3447539,3,2,2,140
28809491,3,1,1,256
28809821,3,3,1,19
28811542,1,2,1,316
9035762,2,2,1,257
28813757,3,1,1,0
16548032,2,1,1,94
28473177,3,1,1,241
12362927,2,1,1,0
2335474,3,3,1,55
24619965,3,1,1,272
28821932,3,2,1,336
22627449,3,1,3,334
11461792,2,1,1,1
28202552,2,2,1,0
20928564,3,3,1,0
